fiscal_year,month,week,temperature,precipitation,marketing_spend,store,promotion,holiday,natural_disaster,product_category,avg_selling_price,planned_avg_selling_price,planned_units,Fiscal Quarter,Unemployment %,Core PCE YoY %,Fed Funds %,30yr Mortgage %,Median US Home Sale Price,Real Disposable Personal Income,Avg US Gas Prices (Regular),WTI Crude Oil Spot Price,Housing Starts,U of M Consumer Sentiment,promotion_discount,unit_sales
2021,2,4,84.04700992,10.54,13691.34,Virginia Beach,1,0,0,Building Materials,263.5496767,256.37,965,1,6.1,2.3,0.1,3.2,369800,20422.6,2.865,59.95,1668,84.9,4,2533.647522
2021,2,4,84.04700992,10.54,5120.56,Virginia Beach,0,0,0,Home Appliances,172.4424269,182.19,530,1,6.1,2.3,0.1,3.2,369800,20422.6,2.865,59.95,1668,84.9,0,735.3896007
2021,3,1,51.23093165,10.2,16551.82,Virginia Beach,1,0,0,Garden Equipment,515.8333046,471.05,914,1,6.1,3.2,0.1,3,382600,17316.6,2.872,63.47,1492,88.3,4,1947.827877
2021,3,1,51.23093165,10.2,21971.98,Virginia Beach,1,0,0,HVAC,501.5696741,477.21,656,1,6.1,3.2,0.1,3,382600,17316.6,2.872,63.47,1492,88.3,2,1335.582812
2021,3,1,51.23093165,10.2,22736.84,Virginia Beach,1,0,0,Outdoor Furniture,267.3145796,305.47,640,1,6.1,3.2,0.1,3,382600,17316.6,2.872,63.47,1492,88.3,2,1552.376172
2021,3,1,51.23093165,10.2,14103.23,Virginia Beach,1,0,0,Building Materials,278.6834306,256.37,965,1,6.1,3.2,0.1,3,382600,17316.6,2.872,63.47,1492,88.3,3,1544.944822
2021,3,1,51.23093165,10.2,18598.27,Virginia Beach,1,0,0,Home Appliances,192.7646812,182.19,530,1,6.1,3.2,0.1,3,382600,17316.6,2.872,63.47,1492,88.3,2,1265.601729
2021,3,2,51.23093165,10.2,12692.07,Virginia Beach,0,0,0,Garden Equipment,491.5102469,471.05,914,1,6.1,3.2,0.1,3.1,382600,17316.6,2.857,59.35,1492,88.3,0,1774.325611
2021,3,2,51.23093165,10.2,19763.22,Virginia Beach,1,0,0,HVAC,499.1288782,477.21,656,1,6.1,3.2,0.1,3.1,382600,17316.6,2.857,59.35,1492,88.3,3,1214.667357
2021,3,2,51.23093165,10.2,13507.37,Virginia Beach,0,0,0,Outdoor Furniture,316.6138756,305.47,640,1,6.1,3.2,0.1,3.1,382600,17316.6,2.857,59.35,1492,88.3,0,1032.881585
2021,3,2,51.23093165,10.2,16292.4,Virginia Beach,0,0,0,Building Materials,249.6486069,256.37,965,1,6.1,3.2,0.1,3.1,382600,17316.6,2.857,59.35,1492,88.3,0,1547.119266
2021,3,2,51.23093165,10.2,18243.74,Virginia Beach,1,0,0,Home Appliances,189.1846835,182.19,530,1,6.1,3.2,0.1,3.1,382600,17316.6,2.857,59.35,1492,88.3,2,1041.657319
2021,3,3,51.23093165,10.2,12403.02,Virginia Beach,1,0,0,Garden Equipment,471.5586943,471.05,914,1,6.1,3.2,0.1,3,382600,17316.6,2.849,61.93,1492,88.3,5,2158.549152
2021,3,3,51.23093165,10.2,11030.07,Virginia Beach,0,0,0,HVAC,467.5285775,477.21,656,1,6.1,3.2,0.1,3,382600,17316.6,2.849,61.93,1492,88.3,0,1162.326432
2021,3,3,51.23093165,10.2,5359.42,Virginia Beach,0,0,0,Outdoor Furniture,296.7962577,305.47,640,1,6.1,3.2,0.1,3,382600,17316.6,2.849,61.93,1492,88.3,0,906.9612095
2021,3,3,51.23093165,10.2,26349.35,Virginia Beach,1,0,0,Building Materials,264.8575372,256.37,965,1,6.1,3.2,0.1,3,382600,17316.6,2.849,61.93,1492,88.3,2,1922.575634
2021,3,3,51.23093165,10.2,23031.99,Virginia Beach,1,0,0,Home Appliances,190.6057433,182.19,530,1,6.1,3.2,0.1,3,382600,17316.6,2.849,61.93,1492,88.3,10,1619.226293
2021,3,4,51.23093165,10.2,9799.38,Virginia Beach,0,0,0,Garden Equipment,528.8235327,471.05,914,1,6.1,3.2,0.1,3,382600,17316.6,2.855,62.18,1492,88.3,0,1354.354786
2021,3,4,51.23093165,10.2,10194.49,Virginia Beach,0,0,0,HVAC,515.8731689,477.21,656,1,6.1,3.2,0.1,3,382600,17316.6,2.855,62.18,1492,88.3,0,862.0431672
2021,3,4,51.23093165,10.2,23466.06,Virginia Beach,1,0,0,Outdoor Furniture,335.9819023,305.47,640,1,6.1,3.2,0.1,3,382600,17316.6,2.855,62.18,1492,88.3,3,1437.511518
2021,3,4,51.23093165,10.2,11724.11,Virginia Beach,0,0,0,Building Materials,280.2578669,256.37,965,1,6.1,3.2,0.1,3,382600,17316.6,2.855,62.18,1492,88.3,0,1613.291058
2021,3,4,51.23093165,10.2,20862.81,Virginia Beach,1,0,0,Home Appliances,160.9767212,182.19,530,1,6.1,3.2,0.1,3,382600,17316.6,2.855,62.18,1492,88.3,2,1339.937768
2021,4,1,69.08742687,7.81,8692.18,Virginia Beach,0,0,0,Garden Equipment,429.429961,471.05,914,2,5.8,3.6,0.1,2.9,382600,16819.1,3.02,66.4,1607,82.9,0,1579.784949
2021,4,1,69.08742687,7.81,19284.99,Virginia Beach,0,0,0,HVAC,474.3864409,477.21,656,2,5.8,3.6,0.1,2.9,382600,16819.1,3.02,66.4,1607,82.9,0,1175.03455
2021,4,1,69.08742687,7.81,10523.8,Virginia Beach,0,0,0,Outdoor Furniture,285.661595,305.47,640,2,5.8,3.6,0.1,2.9,382600,16819.1,3.02,66.4,1607,82.9,0,1055.35253
2021,4,1,69.08742687,7.81,20352.98,Virginia Beach,1,0,0,Building Materials,259.4194974,256.37,965,2,5.8,3.6,0.1,2.9,382600,16819.1,3.02,66.4,1607,82.9,3,2007.546277
2021,4,1,69.08742687,7.81,18521.23,Virginia Beach,0,0,0,Home Appliances,195.6494108,182.19,530,2,5.8,3.6,0.1,2.9,382600,16819.1,3.02,66.4,1607,82.9,0,1136.525281
2021,4,2,69.08742687,7.81,14257.92,Virginia Beach,0,0,0,Garden Equipment,448.9321696,471.05,914,2,5.8,3.6,0.1,3,382600,16819.1,2.89,65.1,1607,82.9,0,1719.052695
2021,4,2,69.08742687,7.81,12084.81,Virginia Beach,1,0,0,HVAC,505.1713725,477.21,656,2,5.8,3.6,0.1,3,382600,16819.1,2.89,65.1,1607,82.9,2,1074.928599
2021,4,2,69.08742687,7.81,7844.91,Virginia Beach,0,0,0,Outdoor Furniture,297.2414629,305.47,640,2,5.8,3.6,0.1,3,382600,16819.1,2.89,65.1,1607,82.9,0,1043.052813
2021,4,2,69.08742687,7.81,14609.16,Virginia Beach,1,0,0,Building Materials,257.9788142,256.37,965,2,5.8,3.6,0.1,3,382600,16819.1,2.89,65.1,1607,82.9,4,1597.49764
2021,4,2,69.08742687,7.81,19440.47,Virginia Beach,1,0,0,Home Appliances,163.5461154,182.19,530,2,5.8,3.6,0.1,3,382600,16819.1,2.89,65.1,1607,82.9,5,1526.785266
2021,4,3,69.08742687,7.81,27541.61,Virginia Beach,1,0,0,Garden Equipment,485.7933979,471.05,914,2,5.8,3.6,0.1,2.9,382600,16819.1,2.961,65.07,1607,82.9,4,2384.373444
2021,4,3,69.08742687,7.81,14318.04,Virginia Beach,1,0,0,HVAC,485.9851167,477.21,656,2,5.8,3.6,0.1,2.9,382600,16819.1,2.961,65.07,1607,82.9,10,1299.055016
2021,4,3,69.08742687,7.81,7617.39,Virginia Beach,0,0,0,Outdoor Furniture,276.6059095,305.47,640,2,5.8,3.6,0.1,2.9,382600,16819.1,2.961,65.07,1607,82.9,0,1194.631507
2021,4,3,69.08742687,7.81,19721.62,Virginia Beach,0,0,0,Building Materials,264.8490553,256.37,965,2,5.8,3.6,0.1,2.9,382600,16819.1,2.961,65.07,1607,82.9,0,1467.398008
2021,4,3,69.08742687,7.81,24150.99,Virginia Beach,1,0,0,Home Appliances,177.1263306,182.19,530,2,5.8,3.6,0.1,2.9,382600,16819.1,2.961,65.07,1607,82.9,3,1226.627275
2021,4,4,69.08742687,7.81,18956.89,Virginia Beach,1,0,0,Garden Equipment,487.5165305,471.05,914,2,5.8,3.6,0.1,3,382600,16819.1,3.028,64.11,1607,82.9,4,1737.337755
2021,4,4,69.08742687,7.81,16072.92,Virginia Beach,1,0,0,HVAC,491.9677929,477.21,656,2,5.8,3.6,0.1,3,382600,16819.1,3.028,64.11,1607,82.9,10,1425.909835
2021,4,4,69.08742687,7.81,27923.54,Virginia Beach,1,0,0,Outdoor Furniture,344.5680357,305.47,640,2,5.8,3.6,0.1,3,382600,16819.1,3.028,64.11,1607,82.9,5,1818.687639
2021,4,4,69.08742687,7.81,11022.6,Virginia Beach,0,0,0,Building Materials,286.4488003,256.37,965,2,5.8,3.6,0.1,3,382600,16819.1,3.028,64.11,1607,82.9,0,1357.371592
2021,4,4,69.08742687,7.81,14643.04,Virginia Beach,1,0,0,Home Appliances,168.6869731,182.19,530,2,5.8,3.6,0.1,3,382600,16819.1,3.028,64.11,1607,82.9,2,1085.008959
2021,5,1,60.86756625,2.93,14771.7,Virginia Beach,1,0,0,Garden Equipment,533.5514094,471.05,914,2,5.9,4,0.1,3,382600,16736.3,3.06,73.48,1638,85.5,2,1895.164159
2021,5,1,60.86756625,2.93,27146.87,Virginia Beach,1,0,0,HVAC,515.2845515,477.21,656,2,5.9,4,0.1,3,382600,16736.3,3.06,73.48,1638,85.5,5,1644.075428
2021,5,1,60.86756625,2.93,10187.01,Virginia Beach,0,0,0,Outdoor Furniture,310.5453195,305.47,640,2,5.9,4,0.1,3,382600,16736.3,3.06,73.48,1638,85.5,0,1118.111834
2021,5,1,60.86756625,2.93,18451.44,Virginia Beach,1,0,0,Building Materials,268.9093343,256.37,965,2,5.9,4,0.1,3,382600,16736.3,3.06,73.48,1638,85.5,3,1857.709976
2021,5,1,60.86756625,2.93,18195.21,Virginia Beach,0,0,0,Home Appliances,192.4283548,182.19,530,2,5.9,4,0.1,3,382600,16736.3,3.06,73.48,1638,85.5,0,1039.319371
2021,5,2,60.86756625,2.93,13861.23,Virginia Beach,0,0,0,Garden Equipment,509.230249,471.05,914,2,5.9,4,0.1,3,382600,16736.3,3.027,68.74,1638,85.5,0,1314.156959
2021,5,2,60.86756625,2.93,13861.23,Virginia Beach,0,0,0,Garden Equipment,499.0781261,471.05,914,2,5.9,4,0.1,3,382600,16736.3,3.091,74.07,1638,85.5,0,1380.230316
2021,5,2,60.86756625,2.93,14894.33,Virginia Beach,0,0,0,HVAC,476.996023,477.21,656,2,5.9,4,0.1,3,382600,16736.3,3.027,68.74,1638,85.5,0,1197.414725
2021,5,2,60.86756625,2.93,14894.33,Virginia Beach,0,0,0,HVAC,482.1582317,477.21,656,2,5.9,4,0.1,3,382600,16736.3,3.091,74.07,1638,85.5,0,1196.859102
2021,5,2,60.86756625,2.93,18713.06,Virginia Beach,0,0,1,Outdoor Furniture,272.8386133,305.47,640,2,5.9,4,0.1,3,382600,16736.3,3.027,68.74,1638,85.5,0,1024.025384
2021,5,2,60.86756625,2.93,18713.06,Virginia Beach,0,0,0,Outdoor Furniture,273.8467485,305.47,640,2,5.9,4,0.1,3,382600,16736.3,3.091,74.07,1638,85.5,0,1503.165688
2021,5,2,60.86756625,2.93,16511.7,Virginia Beach,1,0,0,Building Materials,248.7343243,256.37,965,2,5.9,4,0.1,3,382600,16736.3,3.027,68.74,1638,85.5,10,2925.296844
2021,5,2,60.86756625,2.93,16511.7,Virginia Beach,1,0,0,Building Materials,263.141713,256.37,965,2,5.9,4,0.1,3,382600,16736.3,3.091,74.07,1638,85.5,4,2354.164595
2021,5,2,60.86756625,2.93,19913.47,Virginia Beach,0,0,0,Home Appliances,173.8705745,182.19,530,2,5.9,4,0.1,3,382600,16736.3,3.027,68.74,1638,85.5,0,1417.671047
2021,5,2,60.86756625,2.93,19913.47,Virginia Beach,0,0,0,Home Appliances,169.8081051,182.19,530,2,5.9,4,0.1,3,382600,16736.3,3.091,74.07,1638,85.5,0,1076.921631
2021,5,3,60.86756625,2.93,9082.65,Virginia Beach,0,0,0,Garden Equipment,457.1651219,471.05,914,2,5.9,4,0.1,3,382600,16736.3,3.035,70.11,1638,85.5,0,1494.75459
2021,5,3,60.86756625,2.93,26432.32,Virginia Beach,1,0,0,HVAC,498.3471482,477.21,656,2,5.9,4,0.1,3,382600,16736.3,3.035,70.11,1638,85.5,3,1480.350299
2021,5,3,60.86756625,2.93,9450.58,Virginia Beach,0,0,0,Outdoor Furniture,296.1471762,305.47,640,2,5.9,4,0.1,3,382600,16736.3,3.035,70.11,1638,85.5,0,1278.803839
2021,5,3,60.86756625,2.93,19473.27,Virginia Beach,1,0,0,Building Materials,275.3217323,256.37,965,2,5.9,4,0.1,3,382600,16736.3,3.035,70.11,1638,85.5,5,1913.072736
2021,5,3,60.86756625,2.93,18274.16,Virginia Beach,1,0,0,Home Appliances,171.024454,182.19,530,2,5.9,4,0.1,3,382600,16736.3,3.035,70.11,1638,85.5,3,1132.468008
2021,5,4,60.86756625,2.93,17278.23,Virginia Beach,0,0,0,Garden Equipment,457.3572916,471.05,914,2,5.9,4,0.1,2.9,382600,16736.3,3.069,71.55,1638,85.5,0,2140.215666
2021,5,4,60.86756625,2.93,22536.55,Virginia Beach,1,0,0,HVAC,516.7634273,477.21,656,2,5.9,4,0.1,2.9,382600,16736.3,3.069,71.55,1638,85.5,10,1634.251517
2021,5,4,60.86756625,2.93,11337.68,Virginia Beach,0,0,0,Outdoor Furniture,341.2386904,305.47,640,2,5.9,4,0.1,2.9,382600,16736.3,3.069,71.55,1638,85.5,0,1059.493057
2021,5,4,60.86756625,2.93,4176.53,Virginia Beach,0,0,0,Building Materials,244.610667,256.37,965,2,5.9,4,0.1,2.9,382600,16736.3,3.069,71.55,1638,85.5,0,1387.797521
2021,5,4,60.86756625,2.93,13120.78,Virginia Beach,1,0,0,Home Appliances,185.1027356,182.19,530,2,5.9,4,0.1,2.9,382600,16736.3,3.069,71.55,1638,85.5,2,1025.605615
2021,6,1,85.95131726,5.9,14854.79,Virginia Beach,1,0,0,Garden Equipment,490.7841385,471.05,914,2,5.4,4,0.1,2.8,411200,16836.1,3.153,69.68,1600,81.2,2,1369.240265
2021,6,1,85.95131726,5.9,17881.94,Virginia Beach,0,0,0,HVAC,509.3418892,477.21,656,2,5.4,4,0.1,2.8,411200,16836.1,3.153,69.68,1600,81.2,0,1318.947774
2021,6,1,85.95131726,5.9,13010.6,Virginia Beach,0,0,0,Outdoor Furniture,298.2496865,305.47,640,2,5.4,4,0.1,2.8,411200,16836.1,3.153,69.68,1600,81.2,0,1258.955972
2021,6,1,85.95131726,5.9,9588.63,Virginia Beach,0,0,0,Building Materials,222.2971696,256.37,965,2,5.4,4,0.1,2.8,411200,16836.1,3.153,69.68,1600,81.2,0,1098.698081
2021,6,1,85.95131726,5.9,14433.72,Virginia Beach,1,0,0,Home Appliances,162.3653994,182.19,530,2,5.4,4,0.1,2.8,411200,16836.1,3.153,69.68,1600,81.2,3,979.9818493
2021,6,2,85.95131726,5.9,16915.84,Virginia Beach,1,0,0,Garden Equipment,466.7756742,471.05,914,2,5.4,4,0.1,2.8,411200,16836.1,3.136,72.75,1600,81.2,2,1689.860521
2021,6,2,85.95131726,5.9,14546.69,Virginia Beach,1,0,0,HVAC,466.5024645,477.21,656,2,5.4,4,0.1,2.8,411200,16836.1,3.136,72.75,1600,81.2,2,1297.017065
2021,6,2,85.95131726,5.9,13710.88,Virginia Beach,1,0,0,Outdoor Furniture,322.404136,305.47,640,2,5.4,4,0.1,2.8,411200,16836.1,3.136,72.75,1600,81.2,4,1309.623655
2021,6,2,85.95131726,5.9,19159.12,Virginia Beach,0,0,0,Building Materials,249.8922907,256.37,965,2,5.4,4,0.1,2.8,411200,16836.1,3.136,72.75,1600,81.2,0,1571.953244
2021,6,2,85.95131726,5.9,24087.95,Virginia Beach,1,0,0,Home Appliances,167.4556696,182.19,530,2,5.4,4,0.1,2.8,411200,16836.1,3.136,72.75,1600,81.2,4,1583.975071
2021,6,3,85.95131726,5.9,14604.88,Virginia Beach,1,0,0,Garden Equipment,531.0436206,471.05,914,2,5.4,4,0.1,2.9,411200,16836.1,3.122,73.35,1600,81.2,2,1300.850589
2021,6,3,85.95131726,5.9,12520.43,Virginia Beach,1,0,0,HVAC,475.8243518,477.21,656,2,5.4,4,0.1,2.9,411200,16836.1,3.122,73.35,1600,81.2,2,1393.397889
2021,6,3,85.95131726,5.9,5765.33,Virginia Beach,0,0,0,Outdoor Furniture,336.739943,305.47,640,2,5.4,4,0.1,2.9,411200,16836.1,3.122,73.35,1600,81.2,0,861.0855524
2021,6,3,85.95131726,5.9,19613.36,Virginia Beach,1,0,0,Building Materials,245.2663583,256.37,965,2,5.4,4,0.1,2.9,411200,16836.1,3.122,73.35,1600,81.2,10,1787.547988
2021,6,3,85.95131726,5.9,11185.27,Virginia Beach,0,0,0,Home Appliances,193.4274807,182.19,530,2,5.4,4,0.1,2.9,411200,16836.1,3.122,73.35,1600,81.2,0,804.3519656
2021,6,4,85.95131726,5.9,17071.32,Virginia Beach,0,0,0,Garden Equipment,449.5158722,471.05,914,2,5.4,4,0.1,2.9,411200,16836.1,3.133,73.19,1600,81.2,0,1665.882292
2021,6,4,85.95131726,5.9,20669.43,Virginia Beach,1,0,0,HVAC,420.0281808,477.21,656,2,5.4,4,0.1,2.9,411200,16836.1,3.133,73.19,1600,81.2,5,1877.570562
2021,6,4,85.95131726,5.9,14662.12,Virginia Beach,1,0,0,Outdoor Furniture,306.8440923,305.47,640,2,5.4,4,0.1,2.9,411200,16836.1,3.133,73.19,1600,81.2,10,1595.418233
2021,6,4,85.95131726,5.9,20428.86,Virginia Beach,1,0,0,Building Materials,245.8183005,256.37,965,2,5.4,4,0.1,2.9,411200,16836.1,3.133,73.19,1600,81.2,4,1879.375441
2021,6,4,85.95131726,5.9,6628.3,Virginia Beach,0,0,0,Home Appliances,184.5393064,182.19,530,2,5.4,4,0.1,2.9,411200,16836.1,3.133,73.19,1600,81.2,0,845.5915251
2021,7,1,44.08707347,8.22,17256.87,Virginia Beach,1,0,0,Garden Equipment,452.4468285,471.05,914,3,5.1,4,0.1,2.9,411200,16791.7,3.174,65.05,1595,70.3,4,1451.587103
2021,7,1,44.08707347,8.22,17242.43,Virginia Beach,1,0,0,HVAC,455.0631672,477.21,656,3,5.1,4,0.1,2.9,411200,16791.7,3.174,65.05,1595,70.3,4,1384.927119
2021,7,1,44.08707347,8.22,12478.03,Virginia Beach,0,0,0,Outdoor Furniture,328.7814038,305.47,640,3,5.1,4,0.1,2.9,411200,16791.7,3.174,65.05,1595,70.3,0,785.4529921
2021,7,1,44.08707347,8.22,25193.25,Virginia Beach,1,0,0,Building Materials,247.4766784,256.37,965,3,5.1,4,0.1,2.9,411200,16791.7,3.174,65.05,1595,70.3,10,2931.960504
2021,7,1,44.08707347,8.22,13319.54,Virginia Beach,0,0,1,Home Appliances,178.4477587,182.19,530,3,5.1,4,0.1,2.9,411200,16791.7,3.174,65.05,1595,70.3,0,1511.211454
2021,7,2,44.08707347,8.22,22534.19,Virginia Beach,1,0,0,Garden Equipment,459.1205388,471.05,914,3,5.1,4,0.1,2.9,411200,16791.7,3.145,67.59,1595,70.3,4,2011.382959
2021,7,2,44.08707347,8.22,5302.66,Virginia Beach,0,0,0,HVAC,507.6067529,477.21,656,3,5.1,4,0.1,2.9,411200,16791.7,3.145,67.59,1595,70.3,0,831.3927925
2021,7,2,44.08707347,8.22,25317.01,Virginia Beach,1,0,0,Outdoor Furniture,312.9122924,305.47,640,3,5.1,4,0.1,2.9,411200,16791.7,3.145,67.59,1595,70.3,4,1681.755574
2021,7,2,44.08707347,8.22,13663.2,Virginia Beach,1,0,0,Building Materials,251.8480453,256.37,965,3,5.1,4,0.1,2.9,411200,16791.7,3.145,67.59,1595,70.3,5,2341.764972
2021,7,2,44.08707347,8.22,14129.51,Virginia Beach,0,0,0,Home Appliances,188.7875402,182.19,530,3,5.1,4,0.1,2.9,411200,16791.7,3.145,67.59,1595,70.3,0,983.0636593
2021,7,3,44.08707347,8.22,14283.82,Virginia Beach,0,0,0,Garden Equipment,464.5799439,471.05,914,3,5.1,4,0.1,2.8,411200,16791.7,3.159,69.5,1595,70.3,0,1292.676585
2021,7,3,44.08707347,8.22,25957.85,Virginia Beach,1,0,0,HVAC,464.5659923,477.21,656,3,5.1,4,0.1,2.8,411200,16791.7,3.159,69.5,1595,70.3,2,1725.371372
2021,7,3,44.08707347,8.22,10290.07,Virginia Beach,0,0,0,Outdoor Furniture,281.796395,305.47,640,3,5.1,4,0.1,2.8,411200,16791.7,3.159,69.5,1595,70.3,0,870.9483875
2021,7,3,44.08707347,8.22,14024.63,Virginia Beach,1,0,0,Building Materials,282.2506528,256.37,965,3,5.1,4,0.1,2.8,411200,16791.7,3.159,69.5,1595,70.3,2,1692.429943
2021,7,3,44.08707347,8.22,17729.96,Virginia Beach,1,0,1,Home Appliances,187.1350325,182.19,530,3,5.1,4,0.1,2.8,411200,16791.7,3.159,69.5,1595,70.3,10,1698.186403
2021,7,4,44.08707347,8.22,30895.89,Virginia Beach,1,1,0,Garden Equipment,415.1855068,471.05,914,3,5.1,4,0.1,2.9,411200,16791.7,3.172,68.33,1595,70.3,10,2594.07559
2021,7,4,44.08707347,8.22,28496.63,Virginia Beach,0,1,0,HVAC,462.5399349,477.21,656,3,5.1,4,0.1,2.9,411200,16791.7,3.172,68.33,1595,70.3,0,1843.707452
2021,7,4,44.08707347,8.22,28295.75,Virginia Beach,0,1,0,Outdoor Furniture,341.741296,305.47,640,3,5.1,4,0.1,2.9,411200,16791.7,3.172,68.33,1595,70.3,0,1779.288527
2021,7,4,44.08707347,8.22,31605.58,Virginia Beach,0,1,0,Building Materials,246.1090624,256.37,965,3,5.1,4,0.1,2.9,411200,16791.7,3.172,68.33,1595,70.3,0,2907.415327
2021,7,4,44.08707347,8.22,21328.22,Virginia Beach,0,1,0,Home Appliances,176.3439758,182.19,530,3,5.1,4,0.1,2.9,411200,16791.7,3.172,68.33,1595,70.3,0,1658.333372
2021,8,1,75.60319842,3.24,23313.01,Virginia Beach,1,0,0,Garden Equipment,489.7792239,471.05,914,3,4.7,4.1,0.1,2.9,411200,16564.3,3.165,71.69,1563,72.8,2,1341.368957
2021,8,1,75.60319842,3.24,11166.86,Virginia Beach,0,0,0,HVAC,498.4658297,477.21,656,3,4.7,4.1,0.1,2.9,411200,16564.3,3.165,71.69,1563,72.8,0,1191.308505
2021,8,1,75.60319842,3.24,4250.57,Virginia Beach,0,0,1,Outdoor Furniture,316.9523952,305.47,640,3,4.7,4.1,0.1,2.9,411200,16564.3,3.165,71.69,1563,72.8,0,674.9738242
2021,8,1,75.60319842,3.24,9502.23,Virginia Beach,0,0,0,Building Materials,265.2351911,256.37,965,3,4.7,4.1,0.1,2.9,411200,16564.3,3.165,71.69,1563,72.8,0,1943.265723
2021,8,1,75.60319842,3.24,10364.51,Virginia Beach,1,0,1,Home Appliances,157.6982245,182.19,530,3,4.7,4.1,0.1,2.9,411200,16564.3,3.165,71.69,1563,72.8,2,884.8887389
2021,8,2,75.60319842,3.24,12510.57,Virginia Beach,0,0,1,Garden Equipment,472.2141876,471.05,914,3,4.7,4.1,0.1,2.9,411200,16564.3,3.184,72.18,1563,72.8,0,1003.447287
2021,8,2,75.60319842,3.24,5757.94,Virginia Beach,0,0,1,HVAC,503.4412547,477.21,656,3,4.7,4.1,0.1,2.9,411200,16564.3,3.184,72.18,1563,72.8,0,1578.750067
2021,8,2,75.60319842,3.24,25970.77,Virginia Beach,1,0,1,Outdoor Furniture,299.7406188,305.47,640,3,4.7,4.1,0.1,2.9,411200,16564.3,3.184,72.18,1563,72.8,10,1212.127558
2021,8,2,75.60319842,3.24,7465.39,Virginia Beach,0,0,1,Building Materials,235.4161983,256.37,965,3,4.7,4.1,0.1,2.9,411200,16564.3,3.184,72.18,1563,72.8,0,2399.965367
2021,8,2,75.60319842,3.24,19513.46,Virginia Beach,1,0,1,Home Appliances,185.7124083,182.19,530,3,4.7,4.1,0.1,2.9,411200,16564.3,3.184,72.18,1563,72.8,10,2162.400205
2021,8,3,75.60319842,3.24,10978.19,Virginia Beach,1,0,0,Garden Equipment,498.9425765,471.05,914,3,4.7,4.1,0.1,2.9,411200,16564.3,3.139,69.15,1563,72.8,5,1681.099204
2021,8,3,75.60319842,3.24,10978.19,Virginia Beach,1,0,0,Garden Equipment,506.1554073,471.05,914,3,4.7,4.1,0.1,3,411200,16564.3,3.175,75.45,1563,72.8,10,1882.120323
2021,8,3,75.60319842,3.24,17756.36,Virginia Beach,1,0,0,HVAC,524.3796624,477.21,656,3,4.7,4.1,0.1,2.9,411200,16564.3,3.139,69.15,1563,72.8,3,1502.338779
2021,8,3,75.60319842,3.24,17756.36,Virginia Beach,1,0,0,HVAC,520.3073145,477.21,656,3,4.7,4.1,0.1,3,411200,16564.3,3.175,75.45,1563,72.8,2,1689.130455
2021,8,3,75.60319842,3.24,16106.85,Virginia Beach,1,0,0,Outdoor Furniture,346.1493145,305.47,640,3,4.7,4.1,0.1,2.9,411200,16564.3,3.139,69.15,1563,72.8,2,1132.069715
2021,8,3,75.60319842,3.24,16106.85,Virginia Beach,1,0,0,Outdoor Furniture,326.8650224,305.47,640,3,4.7,4.1,0.1,3,411200,16564.3,3.175,75.45,1563,72.8,10,1232.37272
2021,8,3,75.60319842,3.24,8394.33,Virginia Beach,0,0,0,Building Materials,255.8325486,256.37,965,3,4.7,4.1,0.1,2.9,411200,16564.3,3.139,69.15,1563,72.8,0,1142.055457
2021,8,3,75.60319842,3.24,8394.33,Virginia Beach,0,0,0,Building Materials,255.1892687,256.37,965,3,4.7,4.1,0.1,3,411200,16564.3,3.175,75.45,1563,72.8,0,1311.90651
2021,8,3,75.60319842,3.24,15320.73,Virginia Beach,0,0,0,Home Appliances,159.7532189,182.19,530,3,4.7,4.1,0.1,2.9,411200,16564.3,3.139,69.15,1563,72.8,0,917.0159809
2021,8,3,75.60319842,3.24,15320.73,Virginia Beach,0,0,0,Home Appliances,173.8589122,182.19,530,3,4.7,4.1,0.1,3,411200,16564.3,3.175,75.45,1563,72.8,0,970.949023
2021,8,4,75.60319842,3.24,8849.23,Virginia Beach,0,0,1,Garden Equipment,537.683215,471.05,914,3,4.7,4.1,0.1,2.9,411200,16564.3,3.176,68.98,1563,72.8,0,917.6674189
2021,8,4,75.60319842,3.24,11954.71,Virginia Beach,1,0,0,HVAC,464.0722951,477.21,656,3,4.7,4.1,0.1,2.9,411200,16564.3,3.176,68.98,1563,72.8,5,1278.85539
2021,8,4,75.60319842,3.24,4279.8,Virginia Beach,0,0,1,Outdoor Furniture,333.3251825,305.47,640,3,4.7,4.1,0.1,2.9,411200,16564.3,3.176,68.98,1563,72.8,0,698.0237006
2021,8,4,75.60319842,3.24,21333.24,Virginia Beach,1,0,1,Building Materials,270.9943231,256.37,965,3,4.7,4.1,0.1,2.9,411200,16564.3,3.176,68.98,1563,72.8,2,3337.204828
2021,8,4,75.60319842,3.24,14356.27,Virginia Beach,1,0,0,Home Appliances,181.0762465,182.19,530,3,4.7,4.1,0.1,2.9,411200,16564.3,3.176,68.98,1563,72.8,10,1228.844017
2021,9,1,47.46752168,8.15,27894.44,Virginia Beach,0,1,1,Garden Equipment,517.1519091,471.05,914,3,4.5,4.5,0.1,3.1,423600,16547.4,3.267,81.18,1587,71.7,0,1495.349014
2021,9,1,47.46752168,8.15,31493.08,Virginia Beach,0,1,0,HVAC,443.6890792,477.21,656,3,4.5,4.5,0.1,3.1,423600,16547.4,3.267,81.18,1587,71.7,0,1927.85952
